VERSION MODEL    N_VALID GRID_RES DESC    FCST_LEAD FCST_VALID      FCST_ACCUM OBS_LEAD OBS_VALID       OBS_ACCUM FCST_RAD FCST_THR OBS_RAD OBS_THR FCST_VAR FCST_UNITS FCST_LEV OBS_VAR OBS_UNITS OBS_LEV OBTYPE OBJECT_ID   OBJECT_CAT  CENTROID_X CENTROID_Y CENTROID_LAT CENTROID_LON AXIS_ANG  LENGTH    WIDTH    AREA AREA_THRESH CURVATURE  CURVATURE_X CURVATURE_Y COMPLEXITY INTENSITY_10 INTENSITY_25 INTENSITY_50 INTENSITY_75 INTENSITY_90 INTENSITY_95   INTENSITY_SUM CENTROID_DIST BOUNDARY_DIST CONVEX_HULL_DIST ANGLE_DIFF ASPECT_DIFF AREA_RATIO INTERSECTION_AREA UNION_AREA SYMMETRIC_DIFF INTERSECTION_OVER_AREA CURVATURE_RATIO COMPLEXITY_RATIO PERCENTILE_INTENSITY_RATIO INTEREST
V11.1.0 HRRR_OPS 656523  3        E_CONUS 160000    20241201_040000 000000     000000   20241201_035834 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F001       CF000 1134.3375   922.6125      48.73266    -88.02525 -86.69889  16.1462   5.3372    58          58 1693.25329  1423.12294  1726.19997   0.13433      26.10625     26.70312     28.75        30.48438     31.6625        32.5375      1670.3125      NA            NA               NA         NA         NA          NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 160000    20241201_040000 000000     000000   20241201_035834 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F002       CF000 1167.71429  882.88571     47.58646    -86.87582 -56.93511   9.97796  3.85846   20          19 1637.30475  1724.94998  1359.54379   0.24528      26.05625     27.42188     28.90625     30.89062     31.875         31.9125       580.125       NA            NA               NA         NA         NA          NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 160000    20241201_040000 000000     000000   20241201_035834 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F003       CF000 1181.82353  869.35294     47.18417    -86.38726 -28.40787   9.41539  3.99408   20          20 1663.85374  1938.01121  1079.35374   0.21569      25.55        26.375       27.71875     28.64062     29.40625       29.70625      550.5         NA            NA               NA         NA         NA          NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 160000    20241201_040000 000000     000000   20241201_035834 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F004       CF000 1211.10571  852.25581     46.6332     -85.33715 -35.68616  56.94488 15.58014  380         373 1673.51509  1956.38672  1079.96906   0.42381      25.875       27.5         30.03125     32.01562     33.625         34.06875    11335.8125      NA            NA               NA         NA         NA          NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 160000    20241201_040000 000000     000000   20241201_035834 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F005       CF000 1550.65385  859.88462     45.00787    -72.49904  29.46742   6.32089  4.4664    16          16 1982.41487  2322.56578  1295.98946   0.085714     27.59375     27.78125     28.8125      30.48438     30.8125        31            465.5         NA            NA               NA         NA         NA          NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 160000    20241201_040000 000000     000000   20241201_035834 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F006       CF005 1204.42188  843.57812     46.42668    -85.63821  -5.32751  11.23103  5.97408   42          40 1715.19151  2087.12036   864.91129   0.27586      25.275       26.0625      26.6875      28.95312     30.4125        31.10312     1154.0625      NA            NA               NA         NA         NA          NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 160000    20241201_040000 000000     000000   20241201_035834 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F007       CF002 1190        843.27586     46.46702    -86.19431  81.99925   6.35916  4.23944   18          18 1654.40243  1623.50306  1492.81663   0.14286      25.79375     26.23438     27.75        31.4375      32.7           33.46562      521.4375      NA            NA               NA         NA         NA          NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 160000    20241201_040000 000000     000000   20241201_035834 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F008       CF000 1253.18987  837.24051     46.07859    -83.80555 -32.78302  16.40112  6.36947   53          53 1708.90887  2037.90717  1019.19729   0.26389      25.95        26.3125      27.3125      27.6875      28.375         28.5125      1438           NA            NA               NA         NA         NA          NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 160000    20241201_040000 000000     000000   20241201_035834 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F009       CF004 1239.60377  837.50943     46.13853    -84.32232   4.58164   9.21088  5.4633    38          38 1712.55208  2065.30861   951.51431   0.084337     25.84375     26.57812     27.4375      28.78125     30.09375       30.39375     1052.375       NA            NA               NA         NA         NA          NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 160000    20241201_040000 000000     000000   20241201_035834 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F010       CF006 1306.10829  818.78802     45.36678    -81.91495  -1.38435  64.95687 13.67266  330         310 2030.96952  2529.82401   318.09631   0.44115      25.5         27.45312     30.375       35.10938     38.15          41.03437    10345.25        NA            NA               NA         NA         NA          NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 160000    20241201_040000 000000     000000   20241201_035834 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F011       CF003 1462.81     799.394       44.02155    -76.26592  28.96732  82.06809 10.32699  384         367 1924.33998  1965.29929  1618.66154   0.44227      25.89375     27.23438     30.03125     34.21875     37.4375        38.97187    11873.1875      NA            NA               NA         NA         NA          NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 160000    20241201_040000 000000     000000   20241201_035834 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F012       CF001 1398.69231  731.46154     42.60553    -79.11621  38.38196  39.98607  5.26213   99          95 3588.77974   649.96041  3866.30314   0.43103      25.4125      25.8125      26.9375      28.0625      28.8875        29.13125     2672.125       NA            NA               NA         NA         NA          NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 160000    20241201_040000 000000     000000   20241201_035834 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F013       CF000 1362.34899  703.04698     42.04096    -80.61216  25.64045  33.96937  7.28438  101         101 1838.30836  2348.24001   464.21878   0.36875      26.1875      26.9375      28.375       29.75        30.75          31.3125      2865.625       NA            NA               NA         NA         NA          NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 160000    20241201_040000 000000     000000   20241201_035834 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F014       CF000 1185.19818  523.43367     37.93585    -87.69785   4.62873 100.91269 28.792   1017         947 1944.55481  2302.02272  -401.053     0.43121      25.475       26.6875      28.5625      30.625       31.75          32.4375     28983           NA            NA               NA         NA         NA          NA                      NA         NA             NA               NA              NA               NA                         NA       NA
