VERSION MODEL    N_VALID GRID_RES DESC    FCST_LEAD FCST_VALID      FCST_ACCUM OBS_LEAD OBS_VALID       OBS_ACCUM FCST_RAD FCST_THR OBS_RAD OBS_THR FCST_VAR FCST_UNITS FCST_LEV OBS_VAR OBS_UNITS OBS_LEV OBTYPE OBJECT_ID   OBJECT_CAT  CENTROID_X CENTROID_Y CENTROID_LAT CENTROID_LON AXIS_ANG  LENGTH   WIDTH    AREA AREA_THRESH CURVATURE  CURVATURE_X CURVATURE_Y COMPLEXITY INTENSITY_10 INTENSITY_25 INTENSITY_50 INTENSITY_75 INTENSITY_90 INTENSITY_95   INTENSITY_SUM CENTROID_DIST BOUNDARY_DIST CONVEX_HULL_DIST ANGLE_DIFF ASPECT_DIFF AREA_RATIO INTERSECTION_AREA UNION_AREA SYMMETRIC_DIFF INTERSECTION_OVER_AREA CURVATURE_RATIO COMPLEXITY_RATIO PERCENTILE_INTENSITY_RATIO INTEREST
V11.1.0 HRRR_OPS 656523  3        E_CONUS 120000    20241201_210000 000000     000000   20241201_205837 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F001       CF000 1161.32692  877.35577     47.45949    -87.15085 -77.72373 52.47132  9.55871  129         115 1660.71104  1542.50609  1580.2133     0.64167     24.9125      26.9375      29.6875      35.1875      38.925         40.525       4006.3125      NA            NA               NA         NA         NA          NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 120000    20241201_210000 000000     000000   20241201_205837 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F002       CF000 1690.9469   889.18584     44.64309    -67.10532 -16.27494 19.24043  7.67942   80          72 2270.79218  2895.13925   651.63283    0.30736     25.04375     27.1875      31.71875     36.28125     40             42.00312     2559.125       NA            NA               NA         NA         NA          NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 120000    20241201_210000 000000     000000   20241201_205837 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F003       CF000 1192.19643  874.10714     47.27598    -85.96031 -26.72594 10.73057  7.15162   36          35 1664.29803  1903.751    1153.69819    0.32075     25.71875     27.28125     30.3125      35           37.875         38.57812     1112.75        NA            NA               NA         NA         NA          NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 120000    20241201_210000 000000     000000   20241201_205837 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F004       CF000 1201.72527  859.36264     46.85381    -85.6634  -61.8609  15.70799  8.53071   64          63 1653.62927  1757.00782  1352.79893    0.32984     25.83125     26.85938     28.46875     30.01562     32.09375       33.53125     1846.75        NA            NA               NA         NA         NA          NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 120000    20241201_210000 000000     000000   20241201_205837 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F005       CF000 1179.00678  833.72203     46.24888    -86.66116 -61.4813  44.77159 11.30623  217         206 1616.70497  1720.21103  1319.00136    0.49299     26           27.375       29.3125      31.5         33.625         36.15        6462.8125      NA            NA               NA         NA         NA          NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 120000    20241201_210000 000000     000000   20241201_205837 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F006       CF000 1206.375    813.625       45.62572    -85.71141  81.03604  6.39416  5.25056   20          20 1633.24599  1728.87419  1340.08037    0.14894     28.54375     29.39062     32.59375     34.01562     34.25625       34.39062      638.5         NA            NA               NA         NA         NA          NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 120000    20241201_210000 000000     000000   20241201_205837 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F007       CF002 1490.22785  797.94937     43.81164    -75.2847   25.98818 38.49444 10.83164  180         179 1964.17945  2487.80133   725.56605    0.40496     25.6875      26.48438     29.0625      30.82812     31.95          32.4375      5193.5         NA            NA               NA         NA         NA          NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 120000    20241201_210000 000000     000000   20241201_205837 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F008       CF003 1222.84272  788.16901     44.89219    -85.21644 -21.7963  56.26539 13.55298  328         305 1697.99784  2098.15007   773.00203    0.46185     25.54375     27           29.75        33.1875      38.3125        40.79062    10035           NA            NA               NA         NA         NA          NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 120000    20241201_210000 000000     000000   20241201_205837 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F009       CF000 1308.59809  785.98565     44.48884    -82.03054 -15.53348 37.63088  9.90254  154         140 1834.87682  2309.80467   601.48586    0.42644     25.35        27.6875      30.59375     36.51562     41.48125       43.63125     4931.875       NA            NA               NA         NA         NA          NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 120000    20241201_210000 000000     000000   20241201_205837 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F010       CF000 1200.24691  788.65432     44.98292    -86.06256 -21.05496 17.08736  6.96207   52          43 1659.08482  2029.64924   834.06158    0.41243     22.9125      26.79688     32.09375     34.6875      37.7           38.77813     1603.375       NA            NA               NA         NA         NA          NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 120000    20241201_210000 000000     000000   20241201_205837 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F011       CF000 1441.52256  778.60902     43.6053     -77.21127  17.12576 35.95385 13.46243  204         195 2175.26102  2719.85807   135.73189    0.43568     26           28.5         32.21875     39.375       42.88125       45.03437     6902.5         NA            NA               NA         NA         NA          NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 120000    20241201_210000 000000     000000   20241201_205837 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F012       CF004 1466.14444  783.01111     43.57268    -76.28447   0.10028 14.00348  7.00874   67          66 1968.31215  2504.83732   602.27706    0.1519      25.75        26.71875     28.5625      32.25        41.5875        43.75        2065.375       NA            NA               NA         NA         NA          NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 120000    20241201_210000 000000     000000   20241201_205837 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F013       CF000 1254.8      772.33333     44.35242    -84.10688 -38.96083 10.62213  4.51667   29          29 1660.0073   1989.41081   984.32332    0.15942     25.6625      26.0625      28.4375      30.3125      31.1375        31.375        818.0625      NA            NA               NA         NA         NA          NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 120000    20241201_210000 000000     000000   20241201_205837 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F014       CF000 1306.7      771.6         44.11664    -82.1905  -21.34312 15.79103  5.06411   47          40 1770.90369  2218.08877   720.42785    0.25397     24.4875      26.625       35.3125      37.6875      40.3375        41.10625     1554.9375      NA            NA               NA         NA         NA          NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 120000    20241201_210000 000000     000000   20241201_205837 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F015       CF001 1318.71429  767.42857     43.9521     -81.77431  13.05915  6.52269  4.34846   17          14 1734.08579  2134.80815   881.81912    0.12821     23.7         27.1875      35.3125      39.25        40.65          41.4125       565.5625      NA            NA               NA         NA         NA          NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 120000    20241201_210000 000000     000000   20241201_205837 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F016       CF000 1418.88095  724.42857     42.3104     -78.44674   3.67242 11.10552  3.37815   27          27 2077.94223  2614.96565   133.50226    0.1         25.5875      26.15625     26.6875      27.625       28.575         28.73125      726.9375      NA            NA               NA         NA         NA          NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 120000    20241201_210000 000000     000000   20241201_205837 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F017       CF000 1222.09756  701.80488     42.59486    -85.6635  -32.04212  9.96452  4.66515   26          26 1600.98303  1974.50072   806.5655     0.16129     26.5         27.32812     28.84375     30.78125     32.125         32.23438      758.125       NA            NA               NA         NA         NA          NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 120000    20241201_210000 000000     000000   20241201_205837 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F018       CF000 1363.65385  693.61538     41.78482    -80.62798   5.01264 17.10973  3.0759    31          31 2290.69678  2736.25115  -317.61637    0.225       25.8125      26.28125     26.5625      27           27.4375        27.9375       827.625       NA            NA               NA         NA         NA          NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 120000    20241201_210000 000000     000000   20241201_205837 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F019       CF000 1225.04651  681.32558     42.03797    -85.65269 -44.35394 11.31299  4.24237   26          25 1577.47859  1924.84838   865.06782    0.27778     26.1875      26.875       28.1875      28.84375     29.46875       30.40625      726.375       NA            NA               NA         NA         NA          NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 120000    20241201_210000 000000     000000   20241201_205837 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          O001       CO002 1482.55556  796.54321     43.8239     -75.57456  25.67613 31.76916  7.86849  112         106 2015.17273  2565.23514   559.46941    0.35072     25.5         27           29           30.5         32             33.225       3243           NA            NA               NA         NA         NA          NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 120000    20241201_210000 000000     000000   20241201_205837 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          O002       CO004 1457.59155  789.43662     43.79298    -76.53969  37.46405 11.40146  7.85558   46          43 1861.71245  2102.24898  1339.52065    0.34286     25.25        26.125       28.5         29.5         34             37           1333.5         NA            NA               NA         NA         NA          NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 120000    20241201_210000 000000     000000   20241201_205837 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          O003       CO003 1226.24224  784.59627     44.78509    -85.10712 -38.45329 27.80044  9.65062  119         114 1642.93649  1959.98584   988.41419    0.34795     26           28           29           31.5         32.5           33.55        3511.5         NA            NA               NA         NA         NA          NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 120000    20241201_210000 000000     000000   20241201_205837 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          O004       CO001 1319.375    769.5         44.00389    -81.73685 -13.33387  7.50317  4.35342   18          16 1762.86606  2199.58226   776.15575    0.34545     24.9         26.625       28           33.125       36.15          36.65         526           NA            NA               NA         NA         NA          NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 120000    20241201_210000 000000     000000   20241201_205837 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS     F001_O003 CF000_CO003   NA         NA           NA           NA        NA       NA       NA         NA          NA   NA          NA          NA         NA           NA           NA           NA           NA           NA             NA             NA          113.21803      76.83749         76.83749   39.27044    0.16497     1.08403                 0        248            248                0               0.9893           0.54225                    0.82788  0.5635
V11.1.0 HRRR_OPS 656523  3        E_CONUS 120000    20241201_210000 000000     000000   20241201_205837 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS     F003_O003 CF000_CO003   NA         NA           NA           NA        NA       NA       NA         NA          NA   NA          NA          NA         NA           NA           NA           NA           NA           NA             NA             NA           95.76697      78.58753         78.58753   11.72735    0.31933     0.30252                 0        155            155                0               0.98716          0.92185                    0.86966  0.46993
V11.1.0 HRRR_OPS 656523  3        E_CONUS 120000    20241201_210000 000000     000000   20241201_205837 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS     F003_O004 CF000_CO001   NA         NA           NA           NA        NA       NA       NA         NA          NA   NA          NA          NA         NA           NA           NA           NA           NA           NA             NA             NA          164.67253     154.79664        154.79664   13.39207    0.086261    2                       0         54             54                0               0.94409          0.9285                     0.95002  0.37126
V11.1.0 HRRR_OPS 656523  3        E_CONUS 120000    20241201_210000 000000     000000   20241201_205837 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS     F004_O003 CF000_CO003   NA         NA           NA           NA        NA       NA       NA         NA          NA   NA          NA          NA         NA           NA           NA           NA           NA           NA             NA             NA           78.68348      59.22837         59.22837   23.40761    0.19594     0.53782                 0        183            183                0               0.99353          0.94797                    0.99944  0.599
