VERSION MODEL    N_VALID GRID_RES DESC    FCST_LEAD FCST_VALID      FCST_ACCUM OBS_LEAD OBS_VALID       OBS_ACCUM FCST_RAD FCST_THR OBS_RAD OBS_THR FCST_VAR FCST_UNITS FCST_LEV OBS_VAR OBS_UNITS OBS_LEV OBTYPE OBJECT_ID   OBJECT_CAT  CENTROID_X CENTROID_Y CENTROID_LAT CENTROID_LON AXIS_ANG LENGTH   WIDTH    AREA AREA_THRESH CURVATURE  CURVATURE_X CURVATURE_Y COMPLEXITY INTENSITY_10 INTENSITY_25 INTENSITY_50 INTENSITY_75 INTENSITY_90 INTENSITY_95   INTENSITY_SUM CENTROID_DIST BOUNDARY_DIST CONVEX_HULL_DIST ANGLE_DIFF ASPECT_DIFF AREA_RATIO INTERSECTION_AREA UNION_AREA SYMMETRIC_DIFF INTERSECTION_OVER_AREA CURVATURE_RATIO COMPLEXITY_RATIO PERCENTILE_INTENSITY_RATIO INTEREST
V11.1.0 HRRR_OPS 656523  3        E_CONUS 010000    20241201_060000 000000     000000   20241201_055833 000000    1        >=30     1       >=30    REFC     dB         L0       REFC    dB        R1      MRMS          F001       CF001 1327.45946  817.86486     45.24363    -81.12021 -0.16345 13.0028   2.03708   19          19 2065.77745  2572.61296   283.11228    0.2549        31.325      31.6875      32.0625     32.53125      33.8375       33.9875       613.625       NA            NA               NA         NA          NA         NA                      NA         NA             NA                     NA        NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 010000    20241201_060000 000000     000000   20241201_055833 000000    1        >=30     1       >=30    REFC     dB         L0       REFC    dB        R1      MRMS          F002       CF000 1486.86111  814.86111     44.27415    -75.25571 30.23151 11.66095  3.23848   19          19 1916.78783  2093.84619  1471.2746     0.30909       30.75       31.0625      31.8125     32.625        32.8875       33.19375      604.6875      NA            NA               NA         NA          NA         NA                      NA         NA             NA                     NA        NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 010000    20241201_060000 000000     000000   20241201_055833 000000    1        >=30     1       >=30    REFC     dB         L0       REFC    dB        R1      MRMS          F003       CF000 1472.72973  807.97297     44.18413    -75.83101 41.17574 13.45227  2.82213   17          17 2699.63956  1276.32056  2912.18483    0.43333       31          31.875       32.125      32.625        33.375        33.6          547.1875      NA            NA               NA         NA          NA         NA                      NA         NA             NA                     NA        NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 010000    20241201_060000 000000     000000   20241201_055833 000000    1        >=30     1       >=30    REFC     dB         L0       REFC    dB        R1      MRMS          O001       CO001 1327.83607  821.16393     45.3288     -81.08384 -9.75272 14.47526  4.58895   38          35 1890.1073   2373.09834   615.1194     0.28972       30          30.25        31.5        33            35.5          36.075       1218.5         NA            NA               NA         NA          NA         NA                      NA         NA             NA                     NA        NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 010000    20241201_060000 000000     000000   20241201_055833 000000    1        >=30     1       >=30    REFC     dB         L0       REFC    dB        R1      MRMS     F001_O001 CF001_CO001   NA         NA           NA           NA       NA       NA       NA         NA          NA   NA          NA          NA         NA             NA          NA           NA          NA            NA            NA             NA            3.3205        0                0          9.58927     0.16036    0.5                     0         57             57                      0         0.91496          0.87982                    0.94213  0.75996
V11.1.0 HRRR_OPS 656523  3        E_CONUS 010000    20241201_060000 000000     000000   20241201_055833 000000    1        >=30     1       >=30    REFC     dB         L0       REFC    dB        R1      MRMS     F002_O001 CF000_CO001   NA         NA           NA           NA       NA       NA       NA         NA          NA   NA          NA          NA         NA             NA          NA           NA          NA            NA            NA             NA          159.1499      147.1224         147.1224    39.98424     0.0393     0.5                     0         57             57                      0         0.98608          0.93733                    0.92013  0.37021
V11.1.0 HRRR_OPS 656523  3        E_CONUS 010000    20241201_060000 000000     000000   20241201_055833 000000    1        >=30     1       >=30    REFC     dB         L0       REFC    dB        R1      MRMS     F003_O001 CF000_CO001   NA         NA           NA           NA       NA       NA       NA         NA          NA   NA          NA          NA         NA             NA          NA           NA          NA            NA            NA             NA          145.49287     133.73481        133.73481   50.92846     0.10723    0.44737                 0         55             55                      0         0.70013          0.66858                    0.93139  0.36764
V11.1.0 HRRR_OPS 656523  3        E_CONUS 010000    20241201_060000 000000     000000   20241201_055833 000000    1        >=30     1       >=30    REFC     dB         L0       REFC    dB        R1      MRMS         CF001       CF001 1327.45946  817.86486     45.24363    -81.12021 -0.16345 13.0028   2.03708   19          19 2065.77745  2572.61296   283.11228    0.2549        31.325      31.6875      32.0625     32.53125      33.8375       33.9875       613.625       NA            NA               NA         NA          NA         NA                      NA         NA             NA                     NA        NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 010000    20241201_060000 000000     000000   20241201_055833 000000    1        >=30     1       >=30    REFC     dB         L0       REFC    dB        R1      MRMS         CO001       CO001 1327.83607  821.16393     45.3288     -81.08384 -9.75272 14.47526  4.58895   38          35 1890.1073   2373.09834   615.1194     0.28972       30          30.25        31.5        33            35.5          36.075       1218.5         NA            NA               NA         NA          NA         NA                      NA         NA             NA                     NA        NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 010000    20241201_060000 000000     000000   20241201_055833 000000    1        >=30     1       >=30    REFC     dB         L0       REFC    dB        R1      MRMS   CF001_CO001 CF001_CO001   NA         NA           NA           NA       NA       NA       NA         NA          NA   NA          NA          NA         NA             NA          NA           NA          NA            NA            NA             NA            3.3205        0                0          9.58927     0.16036    0.5                     0         57             57                      0         0.91496          0.87982                    0.94213  0.75996
