VERSION MODEL    N_VALID GRID_RES DESC    FCST_LEAD FCST_VALID      FCST_ACCUM OBS_LEAD OBS_VALID       OBS_ACCUM FCST_RAD FCST_THR OBS_RAD OBS_THR FCST_VAR FCST_UNITS FCST_LEV OBS_VAR OBS_UNITS OBS_LEV OBTYPE OBJECT_ID   OBJECT_CAT  CENTROID_X CENTROID_Y CENTROID_LAT CENTROID_LON AXIS_ANG  LENGTH    WIDTH    AREA AREA_THRESH CURVATURE  CURVATURE_X CURVATURE_Y COMPLEXITY INTENSITY_10 INTENSITY_25 INTENSITY_50 INTENSITY_75 INTENSITY_90 INTENSITY_95   INTENSITY_SUM CENTROID_DIST BOUNDARY_DIST CONVEX_HULL_DIST ANGLE_DIFF ASPECT_DIFF AREA_RATIO INTERSECTION_AREA UNION_AREA SYMMETRIC_DIFF INTERSECTION_OVER_AREA CURVATURE_RATIO COMPLEXITY_RATIO PERCENTILE_INTENSITY_RATIO INTEREST
V11.1.0 HRRR_OPS 656523  3        E_CONUS 160000    20241201_060000 000000     000000   20241201_055833 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F001       CF000 1130.07071  923.9899      48.78053    -88.19038 -73.36748  16.0898   7.85205   74          73 1647.55962  1552.3089   1560.64455    0.19126     26.01875     27           28.53125     30.26562     31.48125       31.98125     2123.9375      NA            NA               NA         NA       NA            NA                      NA         NA             NA              NA               NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 160000    20241201_060000 000000     000000   20241201_055833 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F002       CF000 1175.135    881.45        47.52543    -86.59165 -46.8065   43.17895  7.43994  137         134 1644.27539  1809.47448  1259.89787    0.43035     25.725       26.9375      28.8125      31.4375      33.9375        34.75        4021.4375      NA            NA               NA         NA       NA            NA                      NA         NA             NA              NA               NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 160000    20241201_060000 000000     000000   20241201_055833 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F003       CF000 1211.12407  852.13648     46.62998    -85.33706 -45.89347  38.98538 22.01688  322         311 1658.03108  1867.11172  1206.6247     0.4316      25.69375     26.8125      28.3125      30.53125     33.675         34.5         9304.25        NA            NA               NA         NA       NA            NA                      NA         NA             NA              NA               NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 160000    20241201_060000 000000     000000   20241201_055833 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F004       CF000 1189.19355  863.83871     47.0143     -86.12707 -15.1549    8.7675   3.67996   18          17 1706.48774  2054.13468   923.59687    0.23404     26.13125     26.96875     28.71875     39.84375     43.49375       44.5375       581.4375      NA            NA               NA         NA       NA            NA                      NA         NA             NA              NA               NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 160000    20241201_060000 000000     000000   20241201_055833 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F005       CF000 1232.8      833.8         46.06604    -84.6022   53.11264   7.19988  4.59933   18          17 1698.83503  1657.36058  1534.34614    0.21739     25.3625      25.70312     25.96875     26.5625      26.9875        27.25937      469.75        NA            NA               NA         NA       NA            NA                      NA         NA             NA              NA               NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 160000    20241201_060000 000000     000000   20241201_055833 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F006       CF002 1299.55972  820.2904      45.43577    -82.15158  -6.16123  84.05143 14.29187  317         308 1953.76194  2445.68402   444.48676    0.56664     26           27.625       30.625       33.3125      35.5           41.3875      9849.75        NA            NA               NA         NA       NA            NA                      NA         NA             NA              NA               NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 160000    20241201_060000 000000     000000   20241201_055833 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F007       CF003 1467.13318  801.22573     44.04277    -76.09308  33.58219  75.43648  8.30378  336         328 4960.26472    -1.31529  5234.39567    0.34247     25.875       27.35938     30.0625      32.6875      34.71875       40.95312    10305.625       NA            NA               NA         NA       NA            NA                      NA         NA             NA              NA               NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 160000    20241201_060000 000000     000000   20241201_055833 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F008       CF001 1402.06711  732.78523     42.62235    -78.98565  39.6654   32.14217  6.49541  102         101 2805.03686  1094.71689  3028.63412    0.34405     25.8125      26.70312     27.6875      29.03125     29.8625        31.70937     2849.875       NA            NA               NA         NA       NA            NA                      NA         NA             NA              NA               NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 160000    20241201_060000 000000     000000   20241201_055833 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F009       CF000 1359.54878  696.81707     41.88969    -80.75288  19.53705  20.58141  4.98572   54          54 2224.38121  2689.26893  -222.83314    0.27027     25.89375     26.39062     27.4375      28.125       29             29.20938     1479.875       NA            NA               NA         NA       NA            NA                      NA         NA             NA              NA               NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 160000    20241201_060000 000000     000000   20241201_055833 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F010       CF004 1220.05643  525.30007     37.87986    -86.50638   4.05681 117.62654 23.22535 1166        1026 2134.7392   2436.7249   -619.80539    0.45793     24.46875     26.3125      28.625       31.125       33.03125       35.0625     33467.375       NA            NA               NA         NA       NA            NA                      NA         NA             NA              NA               NA               NA                         NA       NA
