VERSION MODEL    N_VALID GRID_RES DESC    FCST_LEAD FCST_VALID      FCST_ACCUM OBS_LEAD OBS_VALID       OBS_ACCUM FCST_RAD FCST_THR OBS_RAD OBS_THR FCST_VAR FCST_UNITS FCST_LEV OBS_VAR OBS_UNITS OBS_LEV OBTYPE OBJECT_ID   OBJECT_CAT  CENTROID_X CENTROID_Y CENTROID_LAT CENTROID_LON AXIS_ANG  LENGTH   WIDTH    AREA AREA_THRESH CURVATURE  CURVATURE_X CURVATURE_Y COMPLEXITY INTENSITY_10 INTENSITY_25 INTENSITY_50 INTENSITY_75 INTENSITY_90 INTENSITY_95   INTENSITY_SUM CENTROID_DIST BOUNDARY_DIST CONVEX_HULL_DIST ANGLE_DIFF ASPECT_DIFF AREA_RATIO INTERSECTION_AREA UNION_AREA SYMMETRIC_DIFF INTERSECTION_OVER_AREA CURVATURE_RATIO COMPLEXITY_RATIO PERCENTILE_INTENSITY_RATIO INTEREST
V11.1.0 HRRR_OPS 656523  3        E_CONUS 150000    20241201_110000 000000     000000   20241201_105636 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F001       CF000 1134.23684  925.36842     48.80564    -88.01788 -75.03103 10.69384  3.60597   23          23 1661.69144  1519.56271  1610.88444   0.19298      25.65        26.46875     27.25        28.53125     29.175         29.48125      630.625       NA            NA               NA         NA        NA           NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 150000    20241201_110000 000000     000000   20241201_105636 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F002       CF000 1166.51493  873.19403     47.33369    -86.96654 -59.10425 31.55327  6.18942   87          83 1630.82666  1705.56299  1368.89644   0.40411      25.6625      26.75        28.5         31.46875     32.8125        35.65        2545.6875      NA            NA               NA         NA        NA           NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 150000    20241201_110000 000000     000000   20241201_105636 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F003       CF000 1188.84     874.88        47.30754    -86.08737 -54.47603 19.64627  6.97664   71          69 1650.32896  1777.50338  1320.1613    0.28643      26.125       27.5625      29.5         31.59375     33.375         34.25        2105.0625      NA            NA               NA         NA        NA           NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 150000    20241201_110000 000000     000000   20241201_105636 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F004       CF000 1200.07544  844.42166     46.46384    -85.80114 -37.40069 61.2122  22.42694  411         398 1653.82021  1919.75254  1096.78011   0.51958      25.9375      27.25        29.125       31.4375      33.5           34.875      12173.0625      NA            NA               NA         NA        NA           NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 150000    20241201_110000 000000     000000   20241201_105636 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F005       CF003 1282.28261  809.78261     45.23312    -82.86598  18.38492  9.48683  6.00639   29          29 1723.90738  2089.59357   951.55575   0.3012       26.4625      27.25        28           29.125       29.4875        29.975        816.0625      NA            NA               NA         NA        NA           NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 150000    20241201_110000 000000     000000   20241201_105636 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F006       CF000 1310.26383  807.60851     45.05281    -81.83104  -1.84216 42.13902  8.70308  174         169 2006.78503  2507.106     332.62948   0.39054      26.1         27.51562     29.875       33.71875     40.1875        41.44375     5439.875       NA            NA               NA         NA        NA           NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 150000    20241201_110000 000000     000000   20241201_105636 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F007       CF002 1470.98571  797.73214     43.9276     -75.98332  27.80501 44.80766 10.98417  216         209 1884.74376  2314.99085   996.69375   0.33127      25.8125      26.92188     29.09375     31           33.625         39.17188     6411.5625      NA            NA               NA         NA        NA           NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 150000    20241201_110000 000000     000000   20241201_105636 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F008       CF000 1323.23529  800.91176     44.81625    -81.39076  19.42956  8.875    4.10485   21          16 1803.3678   2249.70167   763.80246   0.14286      23.3125      25.3125      28.9375      41.1875      42.5           44.4375       682           NA            NA               NA         NA        NA           NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 150000    20241201_110000 000000     000000   20241201_105636 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F009       CF001 1349.49333  691.49333     41.79706    -81.14497   9.18633 20.38207  4.26799   49          49 2334.41906  2756.07837  -390.9594    0.25191      25.425       26.625       27.9375      28.8125      29.1375        29.4125      1354.8125      NA            NA               NA         NA        NA           NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 150000    20241201_110000 000000     000000   20241201_105636 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F010       CF000  966.07143  167.40476     28.76764    -95.46918  83.01139  9.29815  4.57864   25          24 1102.14502  1429.59946   363.71568   0.23077      25.875       27.3125      28.4375      30.0625      30.45          30.825        707.9375      NA            NA               NA         NA        NA           NA                      NA         NA             NA               NA              NA               NA                         NA       NA
