VERSION MODEL    N_VALID GRID_RES DESC    FCST_LEAD FCST_VALID      FCST_ACCUM OBS_LEAD OBS_VALID       OBS_ACCUM FCST_RAD FCST_THR OBS_RAD OBS_THR FCST_VAR FCST_UNITS FCST_LEV OBS_VAR OBS_UNITS OBS_LEV OBTYPE OBJECT_ID OBJECT_CAT  CENTROID_X CENTROID_Y CENTROID_LAT CENTROID_LON AXIS_ANG  LENGTH   WIDTH    AREA AREA_THRESH CURVATURE  CURVATURE_X CURVATURE_Y COMPLEXITY INTENSITY_10 INTENSITY_25 INTENSITY_50 INTENSITY_75 INTENSITY_90 INTENSITY_95   INTENSITY_SUM CENTROID_DIST BOUNDARY_DIST CONVEX_HULL_DIST ANGLE_DIFF ASPECT_DIFF AREA_RATIO INTERSECTION_AREA UNION_AREA SYMMETRIC_DIFF INTERSECTION_OVER_AREA CURVATURE_RATIO COMPLEXITY_RATIO PERCENTILE_INTENSITY_RATIO INTEREST
V11.1.0 HRRR_OPS 656523  3        E_CONUS 180000    20241201_170000 000000     000000   20241201_165835 000000    1        >=30     1       >=30    REFC     dB         L0       REFC    dB        R1      MRMS        F001       CF000 1696.73134  881.58209     44.39978    -66.99242   2.47947 11.11949  7.25301   46          45 2191.29619  2767.00887   895.28345    0.2459      31.96875     35.32812     37.65625     41.6875      43.6875        44.3125      1745.8125      NA            NA               NA         NA          NA          NA                     NA         NA             NA                     NA        NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 180000    20241201_170000 000000     000000   20241201_165835 000000    1        >=30     1       >=30    REFC     dB         L0       REFC    dB        R1      MRMS        F002       CF000 1189.71429  867.62857     47.11287    -86.08852 -89.29366  8.01172  4.03668   20          19 1679.5007   1588.7389   1569.97858    0.24528     31.04375     31.82812     33.90625     40.29688     42.78125       44.775        710.6875      NA            NA               NA         NA          NA          NA                     NA         NA             NA                     NA        NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 180000    20241201_170000 000000     000000   20241201_165835 000000    1        >=30     1       >=30    REFC     dB         L0       REFC    dB        R1      MRMS        F003       CF000 1172.04255  860.95745     46.99271    -86.80646 -51.23983 12.02646  5.15099   28          24 1626.15669  1773.74142  1270.10236    0.3253      29.79375     31.15625     35.28125     44.32812     45.01875       46.32187     1036           NA            NA               NA         NA          NA          NA                     NA         NA             NA                     NA        NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 180000    20241201_170000 000000     000000   20241201_165835 000000    1        >=30     1       >=30    REFC     dB         L0       REFC    dB        R1      MRMS        F004       CF000 1192.2963   857.2963      46.83088    -86.03843 -22.77652  6.69354  4.46236   16          15 1657.95839  1923.04494  1098.75077    0.13514     30.5         31.73438     32.0625      32.34375     33.125         33.5          511.6875      NA            NA               NA         NA          NA          NA                     NA         NA             NA                     NA        NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 180000    20241201_170000 000000     000000   20241201_165835 000000    1        >=30     1       >=30    REFC     dB         L0       REFC    dB        R1      MRMS        F005       CF000 1183.01734  839.04624     46.37744    -86.48272 -58.91358 33.27285  9.24401  118         112 1622.42163  1744.52638  1300.92758    0.46119     30.29375     31.14062     32.625       35.125       42.14375       44.69688     4048.6875      NA            NA               NA         NA          NA          NA                     NA         NA             NA                     NA        NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 180000    20241201_170000 000000     000000   20241201_165835 000000    1        >=30     1       >=30    REFC     dB         L0       REFC    dB        R1      MRMS        F006       CF000 1199.37838  823.05405     45.89965    -85.93181 -28.30959  6.77317  5.89277   24          24 1627.98167  1840.67053  1173.9615     0.17241     30.43125     30.79688     31.875       32.51562     33.25625       33.47188      761.4375      NA            NA               NA         NA          NA          NA                     NA         NA             NA                     NA        NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 180000    20241201_170000 000000     000000   20241201_165835 000000    1        >=30     1       >=30    REFC     dB         L0       REFC    dB        R1      MRMS        F007       CF000 1209.67708  807.67708     45.45649    -85.6154  -53.39212 23.9906   6.74322   59          49 1626.60019  1833.59785  1182.9668     0.5042      29.175       30.78125     34.875       38.4375      41.5625        42.45625     2059.4375      NA            NA               NA         NA          NA          NA                     NA         NA             NA                     NA        NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 180000    20241201_170000 000000     000000   20241201_165835 000000    1        >=30     1       >=30    REFC     dB         L0       REFC    dB        R1      MRMS        F008       CF000 1466.93301  797.33971     43.94247    -76.13375  30.22266 45.41892  7.78487  145         133 2203.09593  1641.76818  2223.96548    0.45489     30.525       31.75        33.3125      37.6875      45.9875        47.1625      5160.5625      NA            NA               NA         NA          NA          NA                     NA         NA             NA                     NA        NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 180000    20241201_170000 000000     000000   20241201_165835 000000    1        >=30     1       >=30    REFC     dB         L0       REFC    dB        R1      MRMS        F009       CF000 1317.0122   786.2439      44.45753    -81.71711 -17.07522 21.46742  4.62952   53          48 1833.00259  2307.31909   623.60249    0.30263     30.0125      30.9375      32.25        34.1875      44.8625        47.3625      1816.6875      NA            NA               NA         NA          NA          NA                     NA         NA             NA                     NA        NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 180000    20241201_170000 000000     000000   20241201_165835 000000    1        >=30     1       >=30    REFC     dB         L0       REFC    dB        R1      MRMS        F010       CF000 1505        132.48276     26.29046    -79.54761  28.74919  6.30757  4.55411   17          16 1707.32629  2235.71516   446.22903    0.24444     33.375       34.625       38.625       41.3125      44.8875        45.0875       650.9375      NA            NA               NA         NA          NA          NA                     NA         NA             NA                     NA        NA               NA                         NA       NA
