VERSION MODEL    N_VALID GRID_RES DESC    FCST_LEAD FCST_VALID      FCST_ACCUM OBS_LEAD OBS_VALID       OBS_ACCUM FCST_RAD FCST_THR OBS_RAD OBS_THR FCST_VAR FCST_UNITS FCST_LEV OBS_VAR OBS_UNITS OBS_LEV OBTYPE OBJECT_ID OBJECT_CAT  CENTROID_X CENTROID_Y CENTROID_LAT CENTROID_LON AXIS_ANG  LENGTH   WIDTH    AREA AREA_THRESH CURVATURE  CURVATURE_X CURVATURE_Y COMPLEXITY INTENSITY_10 INTENSITY_25 INTENSITY_50 INTENSITY_75 INTENSITY_90 INTENSITY_95   INTENSITY_SUM CENTROID_DIST BOUNDARY_DIST CONVEX_HULL_DIST ANGLE_DIFF ASPECT_DIFF AREA_RATIO INTERSECTION_AREA UNION_AREA SYMMETRIC_DIFF INTERSECTION_OVER_AREA CURVATURE_RATIO COMPLEXITY_RATIO PERCENTILE_INTENSITY_RATIO INTEREST
V11.1.0 HRRR_OPS 656523  3        E_CONUS 140000    20241201_120000 000000     000000   20241201_115837 000000    1        >=30     1       >=30    REFC     dB         L0       REFC    dB        R1      MRMS        F001       CF000 1187        872.19444     47.24256    -86.17209 -55.11701 11.63463  3.77813   19          18 1646.93915  1770.67469  1321.67045    0.37705     30.925       31.125       31.4375      31.9375      32.675         33.1875       600.125       NA            NA               NA         NA       NA            NA                      NA         NA             NA                     NA        NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 140000    20241201_120000 000000     000000   20241201_115837 000000    1        >=30     1       >=30    REFC     dB         L0       REFC    dB        R1      MRMS        F002       CF000 1166.89062  868.23438     47.20124    -86.97412 -46.21702 16.27481  4.33179   39          33 1628.375    1801.13614  1234.09066    0.32174     28.825       31.125       32.5625      34.21875     39.0375        39.65625     1297           NA            NA               NA         NA       NA            NA                      NA         NA             NA                     NA        NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 140000    20241201_120000 000000     000000   20241201_115837 000000    1        >=30     1       >=30    REFC     dB         L0       REFC    dB        R1      MRMS        F003       CF000 1181.98649  849.45946     46.65681    -86.47416 -48.27452 15.69251  6.55552   50          48 1628.72039  1811.5075   1220.59269    0.30556     30.93125     31.98438     33.71875     40.5625      43.63125       46.15        1801.5         NA            NA               NA         NA       NA            NA                      NA         NA             NA                     NA        NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 140000    20241201_120000 000000     000000   20241201_115837 000000    1        >=30     1       >=30    REFC     dB         L0       REFC    dB        R1      MRMS        F004       CF000 1197        830.36634     46.10159    -85.98745 -51.0424  21.54195  7.21393   69          68 1629.53354  1823.5915   1205.07826    0.36406     30.9375      31.6875      32.6875      33.4375      33.95          34.5375      2245.375       NA            NA               NA         NA       NA            NA                      NA         NA             NA                     NA        NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 140000    20241201_120000 000000     000000   20241201_115837 000000    1        >=30     1       >=30    REFC     dB         L0       REFC    dB        R1      MRMS        F005       CF000 1321.5      807.5         44.99825    -81.41205   7.01812  9.05475  3.09971   17          17 1979.00073  2481.93966   393.49838    0.22727     30.6625      31.5625      32.875       33.6875      34.025         34.125        553.5625      NA            NA               NA         NA       NA            NA                      NA         NA             NA                     NA        NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 140000    20241201_120000 000000     000000   20241201_115837 000000    1        >=30     1       >=30    REFC     dB         L0       REFC    dB        R1      MRMS        F006       CF000 1311.75556  805.55556     44.9918     -81.78851  62.37168  9.8702   5.82107   28          25 1769.23619  1753.04699  1557.77071    0.23288     29.775       30.85938     32.78125     35.01562     36.48125       40.52187      933.75        NA            NA               NA         NA       NA            NA                      NA         NA             NA                     NA        NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 140000    20241201_120000 000000     000000   20241201_115837 000000    1        >=30     1       >=30    REFC     dB         L0       REFC    dB        R1      MRMS        F007       CF000 1461.97633  793.13609     43.86305    -76.34946  24.14522 42.95087  6.29335  109          98 3695.74126  3716.00485 -1617.51836    0.51121     30.0375      31           32.4375      35.125       39.5625        40.4         3646.375       NA            NA               NA         NA       NA            NA                      NA         NA             NA                     NA        NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 140000    20241201_120000 000000     000000   20241201_115837 000000    1        >=30     1       >=30    REFC     dB         L0       REFC    dB        R1      MRMS        F008       CF000  955.53571  171.46429     28.88135    -95.78662 -47.76694  7.06282  4.30596   17          17 1097.49566  1462.01972    97.1866     0.17073     32.325       33.0625      33.9375      36.3125      37.375         37.85         587.8125      NA            NA               NA         NA       NA            NA                      NA         NA             NA                     NA        NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 140000    20241201_120000 000000     000000   20241201_115837 000000    1        >=30     1       >=30    REFC     dB         L0       REFC    dB        R1      MRMS        O001       CO000 1472.15094  802.69811     44.05004    -75.898    31.37297 14.07722  4.83123   31          28 1907.11264  2040.61005  1511.47478    0.36082     30           30.75        31.5         32.75        35             35.25         992           NA            NA               NA         NA       NA            NA                      NA         NA             NA                     NA        NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 140000    20241201_120000 000000     000000   20241201_115837 000000    1        >=30     1       >=30    REFC     dB         L0       REFC    dB        R1      MRMS   F005_O001 CF000_CO000   NA         NA           NA           NA        NA       NA       NA         NA          NA   NA          NA          NA         NA           NA           NA           NA           NA           NA             NA             NA          150.72745     141.08862        141.08862   24.35485  0.00086591    0.54839                 0         48             48                      0         0.96367          0.62987                    0.96809  0.38344
