VERSION MODEL    N_VALID GRID_RES DESC    FCST_LEAD FCST_VALID      FCST_ACCUM OBS_LEAD OBS_VALID       OBS_ACCUM FCST_RAD FCST_THR OBS_RAD OBS_THR FCST_VAR FCST_UNITS FCST_LEV OBS_VAR OBS_UNITS OBS_LEV OBTYPE OBJECT_ID   OBJECT_CAT  CENTROID_X CENTROID_Y CENTROID_LAT CENTROID_LON AXIS_ANG   LENGTH   WIDTH    AREA AREA_THRESH CURVATURE  CURVATURE_X CURVATURE_Y COMPLEXITY INTENSITY_10 INTENSITY_25 INTENSITY_50 INTENSITY_75 INTENSITY_90 INTENSITY_95   INTENSITY_SUM CENTROID_DIST BOUNDARY_DIST CONVEX_HULL_DIST ANGLE_DIFF ASPECT_DIFF AREA_RATIO INTERSECTION_AREA UNION_AREA SYMMETRIC_DIFF INTERSECTION_OVER_AREA CURVATURE_RATIO COMPLEXITY_RATIO PERCENTILE_INTENSITY_RATIO INTEREST
V11.1.0 HRRR_OPS 656523  3        E_CONUS 050000    20241201_030000 000000     000000   20241201_025833 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F001       CF000 1132.03226  926.66129     48.84573    -88.10088 -48.13456  11.29678  7.65054   44          44 1635.72715  1709.6801   1375.79027    0.2         25.5625      26.375       27.25        29.01562     30.05          30.44375     1215.25        NA            NA               NA         NA         NA          NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 050000    20241201_030000 000000     000000   20241201_025833 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F002       CF000 1193.14243  872.77448     47.23759    -85.93001 -24.57713  53.06228 13.35216  256         252 1697.34798  2017.68789   997.62801    0.48283     25.875       27.29688     29.53125     31.4375      33.625         34.40625     7577.25        NA            NA               NA         NA         NA          NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 050000    20241201_030000 000000     000000   20241201_025833 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F003       CF002 1222.77778  863.65432     46.89273    -84.82683 -52.80425  14.61569  7.80215   57          56 1673.83773  1844.94556  1280.23302    0.24503     26           26.8125      28.5         30.1875      32.225         33.125       1635.375       NA            NA               NA         NA         NA          NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 050000    20241201_030000 000000     000000   20241201_025833 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F004       CF005 1176.27586  860.62069     46.9706     -86.64363  46.54893   7.06848  4.92883   18          18 1636.76723  1673.64424  1414.99759    0.14286     26.55        27.53125     29.625       31.09375     31.95          32.57187      529.6875      NA            NA               NA         NA         NA          NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 050000    20241201_030000 000000     000000   20241201_025833 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F005       CF000 1214.10448  847.97015     46.50919    -85.24372  64.47066   9.4142   8.98323   48          48 1657.42613  1778.07395  1333.65042    0.16522     25.6875      26.23438     27.65625     30.14062     30.85          31.28438     1349.5         NA            NA               NA         NA         NA          NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 050000    20241201_030000 000000     000000   20241201_025833 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F006       CF000 1242.44444  846.88889     46.37568    -84.16164 -14.88086  17.00425  4.63628   49          49 1776.93156  2187.88069   794.7046     0.19008     26.1875      27.0625      27.6875      28.25        29.1375        29.55        1355.125       NA            NA               NA         NA         NA          NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 050000    20241201_030000 000000     000000   20241201_025833 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F007       CF000 1276.05     837.025       45.97943    -82.93682  -0.29941   9.01033  4.02607   26          26 1798.33106  2225.71853   780.44182    0.14754     25.53125     26.53125     28.28125     28.875       29.90625       30.45312      727.6875      NA            NA               NA         NA         NA          NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 050000    20241201_030000 000000     000000   20241201_025833 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F008       CF001 1319.14573  820.63819     45.35582    -81.41333   7.92218  34.50248  7.53583  149         141 2248.18977  2732.69202    19.04887    0.34216     25.55        27           30           33.4375      34.8125        35.975       4513.875       NA            NA               NA         NA         NA          NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 050000    20241201_030000 000000     000000   20241201_025833 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F009       CF000 1293.48571  819.82857     45.45037    -82.38311   5.76056   9.15529  4.08017   21          19 1847.79873  2312.21374   642.84947    0.23636     25.625       26.0625      28.0625      28.9375      37.4375        38.3125       610.375       NA            NA               NA         NA         NA          NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 050000    20241201_030000 000000     000000   20241201_025833 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F010       CF003 1464.99156  794.3692      43.87679    -76.2296   25.69449  80.59108 12.3099   362         344 3509.8458   3615.48925 -1422.9842     0.47536     26           27.76562     30.8125      33.10938     35.73125       37.99062    11162.125       NA            NA               NA         NA         NA          NA                      NA         NA             NA               NA              NA               NA                         NA       NA
