VERSION MODEL    N_VALID GRID_RES DESC    FCST_LEAD FCST_VALID      FCST_ACCUM OBS_LEAD OBS_VALID       OBS_ACCUM FCST_RAD FCST_THR OBS_RAD OBS_THR FCST_VAR FCST_UNITS FCST_LEV OBS_VAR OBS_UNITS OBS_LEV OBTYPE OBJECT_ID OBJECT_CAT  CENTROID_X CENTROID_Y CENTROID_LAT CENTROID_LON AXIS_ANG  LENGTH   WIDTH    AREA AREA_THRESH CURVATURE  CURVATURE_X CURVATURE_Y COMPLEXITY INTENSITY_10 INTENSITY_25 INTENSITY_50 INTENSITY_75 INTENSITY_90 INTENSITY_95   INTENSITY_SUM CENTROID_DIST BOUNDARY_DIST CONVEX_HULL_DIST ANGLE_DIFF ASPECT_DIFF AREA_RATIO INTERSECTION_AREA UNION_AREA SYMMETRIC_DIFF INTERSECTION_OVER_AREA CURVATURE_RATIO COMPLEXITY_RATIO PERCENTILE_INTENSITY_RATIO INTEREST
V11.1.0 HRRR_OPS 656523  3        E_CONUS 120000    20241201_030000 000000     000000   20241201_025833 000000    1        >=30     1       >=30    REFC     dB         L0       REFC    dB        R1      MRMS        F001       CF000 1192.6015   880.25564     47.43715    -85.9142  -34.98534 31.62237  7.37369   86          85 1674.80759  1932.44808  1125.9554     0.45741     30.96875     31.82812     32.625       33.73438     34.5           34.875       2816.625       NA            NA               NA         NA         NA             NA                   NA         NA             NA                 NA            NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 120000    20241201_030000 000000     000000   20241201_025833 000000    1        >=30     1       >=30    REFC     dB         L0       REFC    dB        R1      MRMS        F002       CF000 1203.68182  863.40909     46.95414    -85.5673  -51.58725 14.21101  3.59331   23          20 1656.5278   1825.28049  1267.58098    0.43902     30.05        31.25        32.625       33.96875     35.6125        35.75         751.125       NA            NA               NA         NA         NA             NA                   NA         NA             NA                 NA            NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 120000    20241201_030000 000000     000000   20241201_025833 000000    1        >=30     1       >=30    REFC     dB         L0       REFC    dB        R1      MRMS        F003       CF000 1222.89655  851.13793     46.56139    -84.88898  22.97297  7.08532  4.46335   18          18 1681.8395   1966.70762  1086.536      0.12195     30.25        30.625       31.3125      32.32812     32.81875       33.1625       566.875       NA            NA               NA         NA         NA             NA                   NA         NA             NA                 NA            NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 120000    20241201_030000 000000     000000   20241201_025833 000000    1        >=30     1       >=30    REFC     dB         L0       REFC    dB        R1      MRMS        F004       CF000 1189.88889  850.80556     46.66692    -86.16271   3.11509  9.09539  4.04843   21          20 1770.76213  2179.73109   723.93345    0.28814     30.5         31.6875      32.6875      33.4375      34.5625        34.8125       694.625       NA            NA               NA         NA         NA             NA                   NA         NA             NA                 NA            NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 120000    20241201_030000 000000     000000   20241201_025833 000000    1        >=30     1       >=30    REFC     dB         L0       REFC    dB        R1      MRMS        F005       CF000 1233.6      846.33333     46.39467    -84.50372 -64.99023  7.61197  3.92634   17          16 1675.25912  1796.96663  1347.38798    0.2766      30.3125      30.5625      31.1875      31.8125      31.9625        32.0625       528.875       NA            NA               NA         NA         NA             NA                   NA         NA             NA                 NA            NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 120000    20241201_030000 000000     000000   20241201_025833 000000    1        >=30     1       >=30    REFC     dB         L0       REFC    dB        R1      MRMS        F006       CF000 1312.64681  822.05957     45.42336    -81.64805  -2.1063  54.92609  7.47307  165         161 2050.51825  2551.85106   302.51118    0.44257     31           31.9375      33           34.0625      35.35          37.7625      5491.9375      NA            NA               NA         NA         NA             NA                   NA         NA             NA                 NA            NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 120000    20241201_030000 000000     000000   20241201_025833 000000    1        >=30     1       >=30    REFC     dB         L0       REFC    dB        R1      MRMS        F007       CF000 1471.93227  804.68127     44.10319    -75.88871  30.46633 55.9243   7.60548  174         166 3176.74827   978.16308  3456.76899    0.4432      30.58125     31.6875      33.0625      34.75        43.7375        46.38125     6017.25        NA            NA               NA         NA         NA             NA                   NA         NA             NA                 NA            NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 120000    20241201_030000 000000     000000   20241201_025833 000000    1        >=30     1       >=30    REFC     dB         L0       REFC    dB        R1      MRMS        F008       CF000 1403.55556  734.69444     42.66467    -78.91833  39.47062 10.62538  4.35917   20          20 1957.92735  1718.36147  1841.32131    0.29825     30.4875      30.92188     31.3125      32.01562     32.56875       32.63437      628.8125      NA            NA               NA         NA         NA             NA                   NA         NA             NA                 NA            NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 120000    20241201_030000 000000     000000   20241201_025833 000000    1        >=30     1       >=30    REFC     dB         L0       REFC    dB        R1      MRMS        F009       CF000 1170.43396  530.24528     38.15993    -88.17672  -7.48533 11.55762  6.81008   31          28 1506.27856  1942.50132   382.94312    0.43119     30.3125      31.5625      32.625       33.34375     33.5625        33.65625      993.4375      NA            NA               NA         NA         NA             NA                   NA         NA             NA                 NA            NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 120000    20241201_030000 000000     000000   20241201_025833 000000    1        >=30     1       >=30    REFC     dB         L0       REFC    dB        R1      MRMS        F010       CF000 1247.7619   525.2381      37.78536    -85.56765  -2.40273 10.11698  4.12225   23          19 1686.44399  2160.18398   102.40941    0.32353     29.6875      30.53125     32.5         33.375       33.6625        33.74375      726.375       NA            NA               NA         NA         NA             NA                   NA         NA             NA                 NA            NA               NA                         NA       NA
