VERSION MODEL    N_VALID GRID_RES DESC    FCST_LEAD FCST_VALID      FCST_ACCUM OBS_LEAD OBS_VALID       OBS_ACCUM FCST_RAD FCST_THR OBS_RAD OBS_THR FCST_VAR FCST_UNITS FCST_LEV OBS_VAR OBS_UNITS OBS_LEV OBTYPE OBJECT_ID   OBJECT_CAT  CENTROID_X CENTROID_Y CENTROID_LAT CENTROID_LON AXIS_ANG  LENGTH   WIDTH    AREA AREA_THRESH CURVATURE  CURVATURE_X CURVATURE_Y COMPLEXITY INTENSITY_10 INTENSITY_25 INTENSITY_50 INTENSITY_75 INTENSITY_90 INTENSITY_95   INTENSITY_SUM CENTROID_DIST BOUNDARY_DIST CONVEX_HULL_DIST ANGLE_DIFF ASPECT_DIFF AREA_RATIO INTERSECTION_AREA UNION_AREA SYMMETRIC_DIFF INTERSECTION_OVER_AREA CURVATURE_RATIO COMPLEXITY_RATIO PERCENTILE_INTENSITY_RATIO INTEREST
V11.1.0 HRRR_OPS 656523  3        E_CONUS 130000    20241201_020000 000000     000000   20241201_015834 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F001       CF000 1136.63158  924.59649     48.77871    -87.9252  -86.82927 10.15063  5.2689    40          39 1670.82661  1497.44561  1641.99012    0.10112     25.74375     26.65625     28.0625      29.5         30.2125        30.64062     1120.1875      NA            NA               NA         NA        NA           NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 130000    20241201_020000 000000     000000   20241201_015834 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F002       CF000 1199.38926  874.44966     47.26078    -85.67839 -30.18563 75.07219 12.96601  322         311 1689.82118  1986.28724  1055.16139    0.55951     25.69375     26.89062     28.5         30.9375      32.74375       34.49062     9335.9375      NA            NA               NA         NA        NA           NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 130000    20241201_020000 000000     000000   20241201_015834 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F003       CF002 1221.75439  868.94737     47.03632    -84.83807  89.9771  12.0016   5.0028    37          37 1727.48631  1590.52979  1643.83095    0.27451     25.9         26.9375      27.875       28.6875      31.25          32           1039.75        NA            NA               NA         NA        NA           NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 130000    20241201_020000 000000     000000   20241201_015834 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F004       CF000 1192.45946  862.16216     46.95914    -86.00848 -32.18027  8.58756  4.76447   23          23 1657.19807  1905.41869  1131.79945    0.22034     26.25        27.59375     29.125       30.40625     35.175         36.16875      683.8125      NA            NA               NA         NA        NA           NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 130000    20241201_020000 000000     000000   20241201_015834 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F005       CF000 1181.16071  862.66071     47.00915    -86.44452 -24.1712  14.72649  5.06449   34          32 1674.88478  1985.26356  1001.64551    0.30612     25.41875     26.4375      27.4375      28.25        29.7625        30.04688      940.375       NA            NA               NA         NA        NA           NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 130000    20241201_020000 000000     000000   20241201_015834 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F006       CF000 1210.20833  845.86458     46.46717    -85.4043  -38.77263 21.24144  4.81862   63          63 1663.40742  1932.38195  1101.32522    0.29213     26.1875      26.6875      27.9375      29.34375     30.8625        31.1         1774.5625      NA            NA               NA         NA        NA           NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 130000    20241201_020000 000000     000000   20241201_015834 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F007       CF000 1241.50746  845.08955     46.33172    -84.20757 -27.72232 23.75168  7.77269  100          98 1714.10656  2056.14481   982.8284     0.21875     25.73125     26.9375      28.84375     30.95312     32.00625       32.31562     2890.75        NA            NA               NA         NA        NA           NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 130000    20241201_020000 000000     000000   20241201_015834 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F008       CF004 1309.29691  822.71134     45.45586    -81.76975   1.12007 58.06711 11.19337  390         373 2089.42781  2588.21836   240.77358    0.30912     25.80625     27.6875      30.28125     33.1875      35.5125        39.19375    11968.125       NA            NA               NA         NA        NA           NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 130000    20241201_020000 000000     000000   20241201_015834 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F009       CF003 1464.83547  796.41026     43.93111    -76.21784  26.45884 65.74526 12.92109  373         360 2350.96043  2881.54418   -63.58875    0.39742     25.775       27.8125      32           36           43.4375        45.25       12310           NA            NA               NA         NA        NA           NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 130000    20241201_020000 000000     000000   20241201_015834 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F010       CF001 1400.33537  733.59756     42.65307    -79.04179  39.01298 31.23801  6.69802  119         119 2692.9814   1157.68628  2900.18153    0.28955     25.675       26.84375     28.6875      30.71875     31.6375        31.8125      3417.0625      NA            NA               NA         NA        NA           NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 130000    20241201_020000 000000     000000   20241201_015834 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F011       CF000 1647.64286  740.09524     41.18619    -70.30402 -11.13314  8.42872  5.694     27          25 2055.52395  2628.6089    760.30633    0.20588     26.525       30.21875     33.1875      37.3125      39.5125        40.28125      909.1875      NA            NA               NA         NA        NA           NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 130000    20241201_020000 000000     000000   20241201_015834 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F012       CF000 1365.82031  704.75781     42.06913    -80.47704  25.79427 28.16589  6.73768   88          88 1775.89443  2254.34441   658.73911    0.32046     25.65        26.125       27.0625      28.15625     29.20625       30.4125      2405.625       NA            NA               NA         NA        NA           NA                      NA         NA             NA               NA              NA               NA                         NA       NA
V11.1.0 HRRR_OPS 656523  3        E_CONUS 130000    20241201_020000 000000     000000   20241201_015834 000000    1        >=25     1       >=25    REFC     dB         L0       REFC    dB        R1      MRMS          F013       CF000 1609.2619   699.38095     40.42528    -72.02459  16.8526  11.97714  4.11813   25          24 2145.55342  2760.18564   252.2752     0.27536     26.325       28.25        33.0625      37.6875      39.9125        40.1625       816.125       NA            NA               NA         NA        NA           NA                      NA         NA             NA               NA              NA               NA                         NA       NA
